Date,Value,f,f5,s2f
12/12/16,16038212.5,-1687.5,2212.5,7248.909605
11/12/16,16039900,4287.5,1970,8142.081218
10/12/16,16035612.5,2950,1580,10149.12184
9/12/16,16032662.5,387.5,2562.5,6256.64878
8/12/16,16032275,1962.5,1870,8573.409091
7/12/16,16030312.5,3225,1660,9656.814759
6/12/16,16027087.5,825,2142.5,7480.554259
5/12/16,16026262.5,1900,1990,8053.398241
4/12/16,16024362.5,2800,1702.5,9412.254038
3/12/16,16021562.5,1200,2045,7834.50489
2/12/16,16020362.5,1787.5,1877.5,8532.816245
1/12/16,16018575,2537.5,1690,9478.446746
30/11/16,16016037.5,1062.5,1970,8129.968274
29/11/16,16014975,1862.5,1862.5,8598.644295
28/11/16,16013112.5,2600,1737.5,9216.179856
27/11/16,16010512.5,1250,2000,8005.25625
26/11/16,16009262.5,1912.5,1937.5,8262.845161
25/11/16,16007350,2375,1785,8967.703081
24/11/16,16004975,1550,1970,8124.352792
23/11/16,16003425,1837.5,1835,8721.212534
22/11/16,16001587.5,2175,1680,9524.754464
21/11/16,15999412.5,1237.5,1905,8398.641732
20/11/16,15998175,1600,1727.5,9260.882779
19/11/16,15996575,2675,1690,9465.428994
18/11/16,15993900,950,1957.5,8170.574713
17/11/16,15992950,1987.5,1940,8243.78866
16/11/16,15990962.5,2575,1835,8714.420981
15/11/16,15988387.5,1512.5,2015,7934.683623
14/11/16,15986875,2150,2022.5,7904.511743
13/11/16,15984725,1850,2210,7232.90724
12/11/16,15982875,2025,2032.5,7863.653137
11/11/16,15980850,3512.5,1970,8112.106599
10/11/16,15977337.5,625,2212.5,7221.39548
9/11/16,15976712.5,1837.5,1982.5,8058.871375
8/11/16,15974875,3062.5,1662.5,9608.947368
7/11/16,15971812.5,875,2082.5,7669.537815
6/11/16,15970937.5,1912.5,1827.5,8739.227086
5/11/16,15969025,2725,1602.5,9965.070203
4/11/16,15966300,562.5,2027.5,7874.87053
3/11/16,15965737.5,1937.5,1737.5,9188.913669
2/11/16,15963800,3000,1560,10233.20513
1/11/16,15960800,462.5,2097.5,7609.439809
31/10/16,15960337.5,1837.5,1852.5,8615.566802
30/10/16,15958500,3250,1632.5,9775.497703
29/10/16,15955250,712.5,2122.5,7517.196702
28/10/16,15954537.5,1900,1922.5,8298.849155
27/10/16,15952637.5,2912.5,1620,9847.307099
26/10/16,15949725,837.5,2065,7723.837772
25/10/16,15948887.5,1737.5,1815,8787.26584
24/10/16,15947150,2937.5,1605,9935.919003
23/10/16,15944212.5,650,2035,7834.993857
22/10/16,15943562.5,1862.5,1835,8688.589918
21/10/16,15941700,2987.5,1560,10219.03846
20/10/16,15938712.5,737.5,2070,7699.861111
19/10/16,15937975,1562.5,1757.5,9068.549075
18/10/16,15936412.5,3200,1485,10731.59091
17/10/16,15933212.5,300,1692.5,9414.01034
16/10/16,15932912.5,1625,1750,9104.521429
15/10/16,15931287.5,1775,1400,11379.49107
14/10/16,15929512.5,1850,1700,9370.301471
13/10/16,15927662.5,1450,1835,8679.925068
12/10/16,15926212.5,1800,1677.5,9494.016393
11/10/16,15924412.5,2300,1707.5,9326.156662
10/10/16,15922112.5,987.5,1925,8271.227273
9/10/16,15921125,2000,1837.5,8664.557823
8/10/16,15919125,2537.5,1780,8943.328652
7/10/16,15916587.5,1362.5,2015,7899.050868
6/10/16,15915225,2012.5,1995,7977.556391
5/10/16,15913212.5,2162.5,2212.5,7192.412429
4/10/16,15911050,1900,1945,8180.488432
3/10/16,15909150,3625,1935,8221.782946
2/10/16,15905525,25,2207.5,7205.220838
1/10/16,15905500,1962.5,1835,8667.847411
30/9/16,15903537.5,3525,1480,10745.63345
29/9/16,15900012.5,37.5,2200,7227.278409
28/9/16,15899975,1850,1882.5,8446.201859
27/9/16,15898125,3625,1640,9693.978659
26/9/16,15894500,375,2207.5,7200.226501
25/9/16,15894125,2312.5,2017.5,7878.128872
24/9/16,15891812.5,2875,1645,9660.676292
23/9/16,15888937.5,900,2145,7407.43007
22/9/16,15888037.5,1762.5,1900,8362.125
21/9/16,15886275,2875,1657.5,9584.479638
20/9/16,15883400,1087.5,2027.5,7833.982737
19/9/16,15882312.5,1662.5,1895,8381.167546
18/9/16,15880650,2750,1667.5,9523.628186
17/9/16,15877900,1100,1990,7978.844221
16/9/16,15876800,1737.5,1892.5,8389.326288
15/9/16,15875062.5,2700,1755,9045.619658
14/9/16,15872362.5,1175,2002.5,7926.273408
13/9/16,15871187.5,2062.5,2005,7915.804239
12/9/16,15869125,2337.5,1852.5,8566.329285
11/9/16,15866787.5,1750,1992.5,7963.25596
10/9/16,15865037.5,1937.5,1920,8263.040365
9/9/16,15863100,1875,1832.5,8656.534789
8/9/16,15861225,1700,1867.5,8493.293173
7/9/16,15859525,1900,1785,8884.887955
6/9/16,15857625,1925,1857.5,8537.079408
5/9/16,15855700,1525,1870,8478.983957
4/9/16,15854175,2237.5,1835,8639.877384
3/9/16,15851937.5,1762.5,1800,8806.631944
2/9/16,15850175,1725,1915,8276.853786
1/9/16,15848450,1750,1792.5,8841.53417
31/8/16,15846700,2100,1812.5,8743.006897
30/8/16,15844600,1625,1877.5,8439.201065
29/8/16,15842975,1862.5,1857.5,8529.192463
28/8/16,15841112.5,2050,1767.5,8962.439887
27/8/16,15839062.5,1650,1895,8358.344327
26/8/16,15837412.5,1650,1775,8922.485915
25/8/16,15835762.5,2262.5,1732.5,9140.411255
24/8/16,15833500,1262.5,1902.5,8322.470434
23/8/16,15832237.5,1837.5,1875,8443.86
22/8/16,15830400,2500,1810,8746.077348
21/8/16,15827900,1512.5,1975,8014.126582
20/8/16,15826387.5,1937.5,1960,8074.6875
19/8/16,15824450,2087.5,1767.5,8953.01273
18/8/16,15822362.5,1762.5,1915,8262.330287
17/8/16,15820600,1537.5,1780,8887.977528
16/8/16,15819062.5,2250,1770,8937.323446
15/8/16,15816812.5,1262.5,1862.5,8492.248322
14/8/16,15815550,2037.5,1890,8368.015873
13/8/16,15813512.5,2225,1815,8712.679063
12/8/16,15811287.5,1675,1952.5,8097.970551
11/8/16,15809612.5,1875,1842.5,8580.522388
10/8/16,15807737.5,1950,1767.5,8943.557284
9/8/16,15805787.5,1487.5,1872.5,8441.008011
8/8/16,15804300,1850,1842.5,8577.639077
7/8/16,15802450,2200,2207.5,7158.527746
6/8/16,15800250,1725,1960,8061.352041
5/8/16,15798525,3775,2005,7879.563591
4/8/16,15794750,250,2207.5,7155.039638
3/8/16,15794500,2075,1987.5,7946.918239
2/8/16,15792425,3212.5,1617.5,9763.477589
1/8/16,15789212.5,625,2162.5,7301.369942
31/7/16,15788587.5,1925,1817.5,8686.980743
30/7/16,15786662.5,2975,1515,10420.23927
29/7/16,15783687.5,350,1710,9230.226608
28/7/16,15783337.5,1700,1705,9257.089443
27/7/16,15781637.5,1600,1380,11435.9692
26/7/16,15780037.5,1900,1620,9740.763889
25/7/16,15778137.5,1350,1810,8717.203039
24/7/16,15776787.5,1550,1610,9799.246894
23/7/16,15775237.5,2650,1562.5,10096.152
22/7/16,15772587.5,600,1945,8109.299486
21/7/16,15771987.5,1662.5,1677.5,9402.078987
20/7/16,15770325,3262.5,1517.5,10392.30643
19/7/16,15767062.5,212.5,2095,7526.044153
18/7/16,15766850,1850,1830,8615.765027
17/7/16,15765000,3487.5,1515,10405.94059
16/7/16,15761512.5,337.5,1825,8636.445205
15/7/16,15761175,1687.5,1802.5,8744.0638
14/7/16,15759487.5,1762.5,1437.5,10963.12174
13/7/16,15757725,1737.5,1727.5,9121.693198
12/7/16,15755987.5,1662.5,1807.5,8717.005533
11/7/16,15754325,1787.5,2055,7666.3382
10/7/16,15752537.5,2087.5,2432.5,6475.863309
9/7/16,15750450,3000,2915,5403.241852
8/7/16,15747450,3625,3127.5,5035.155875
7/7/16,15743825,4075,3435,4583.355167
6/7/16,15739750,2850,3780,4163.955026
5/7/16,15736900,3625,3635,4329.270977
4/7/16,15733275,4725,3565,4413.26087
3/7/16,15728550,2900,3915,4017.509579
2/7/16,15725650,3725,3795,4143.781291
1/7/16,15721925,4600,3580,4391.599162
30/6/16,15717325,3025,3925,4004.414013
29/6/16,15714300,3650,3730,4212.949062
28/6/16,15710650,4625,3540,4438.036723
27/6/16,15706025,2750,3860,4068.918394
26/6/16,15703275,3650,3660,4290.512295
25/6/16,15699625,4625,3435,4570.487627
24/6/16,15695000,2650,3875,4050.322581
23/6/16,15692350,3500,3545,4426.614951
22/6/16,15688850,4950,3440,4560.712209
21/6/16,15683900,2000,3925,3995.898089
20/6/16,15681900,4100,3885,4036.525097
19/6/16,15677800,5075,3640,4307.087912
18/6/16,15672725,3300,4045,3874.592089
17/6/16,15669425,3725,3925,3992.210191
16/6/16,15665700,4025,3570,4388.151261
15/6/16,15661675,3500,3765,4159.807437
14/6/16,15658175,3300,3700,4231.939189
13/6/16,15654875,4275,3675,4259.829932
12/6/16,15650600,3400,3735,4190.254351
11/6/16,15647200,3900,3860,4053.678756
10/6/16,15643300,3800,3725,4199.543624
9/6/16,15639500,3925,3755,4164.980027
8/6/16,15635575,3600,3815,4098.44692
7/6/16,15631975,3550,4425,3532.649718
6/6/16,15628425,4200,3715,4206.843876
5/6/16,15624225,6850,3705,4217.064777
4/6/16,15617375,375,3685,4238.093623
3/6/16,15617000,3550,3600,4338.055556
2/6/16,15613450,3450,2825,5526.884956
1/6/16,15610000,3775,3470,4498.559078
31/5/16,15606225,2975,3670,4252.377384
30/5/16,15603250,3600,3470,4496.613833
29/5/16,15599650,4550,3410,4574.677419
28/5/16,15595100,2450,3845,4055.942783
27/5/16,15592650,3475,3460,4506.546243
26/5/16,15589175,5150,3285,4745.563166
25/5/16,15584025,1675,3945,3950.323194
24/5/16,15582350,3675,3920,3975.089286
23/5/16,15578675,5750,3595,4333.428373
22/5/16,15572925,3350,4110,3789.032847
21/5/16,15569575,3525,3870,4023.145995
20/5/16,15566050,4250,3485,4466.585366
19/5/16,15561800,2475,3780,4116.878307
18/5/16,15559325,3825,3520,4420.262784
17/5/16,15555500,4825,3365,4622.734027
16/5/16,15550675,2225,3945,3941.869455
15/5/16,15548450,3475,3585,4337.085077
14/5/16,15544975,5375,3315,4689.28356
13/5/16,15539600,2025,4000,3884.9
12/5/16,15537575,3475,3630,4280.323691
11/5/16,15534100,5650,3420,4542.134503
10/5/16,15528450,1625,4040,3843.675743
9/5/16,15526825,4325,3900,3981.237179
8/5/16,15522500,5125,3580,4335.893855
7/5/16,15517375,2775,4110,3775.517032
6/5/16,15514600,4050,4000,3878.65
5/5/16,15510550,4275,4455,3481.604938
4/5/16,15506275,3775,3960,3915.72601
3/5/16,15502500,7400,3925,3949.681529
2/5/16,15495100,300,4470,3466.465324
1/5/16,15494800,3875,3835,4040.365059
30/4/16,15490925,7000,3030,5112.516502
29/4/16,15483925,600,3615,4283.24343
28/4/16,15483325,3375,3635,4259.511692
27/4/16,15479950,3225,2830,5469.946996
26/4/16,15476725,3975,3370,4592.5
25/4/16,15472750,2975,3670,4216.008174
24/4/16,15469775,3300,3485,4438.959828
23/4/16,15466475,4875,3445,4489.542816
22/4/16,15461600,2300,3835,4031.707953
21/4/16,15459300,3775,3950,3913.746835
20/4/16,15455525,4925,3650,4234.390411
19/4/16,15450600,3875,3960,3901.666667
18/4/16,15446725,3375,3915,3945.523627
17/4/16,15443350,3850,3655,4225.266758
16/4/16,15439500,3550,3670,4206.948229
15/4/16,15435950,3625,3815,4046.120577
14/4/16,15432325,3950,3805,4055.801577
13/4/16,15428375,4100,3740,4125.233957
12/4/16,15424275,3800,3995,3860.894869
11/4/16,15420475,3225,4440,3473.079955
10/4/16,15417250,4900,3900,3953.141026
9/4/16,15412350,6175,3870,3982.51938
8/4/16,15406175,1400,4435,3473.771139
7/4/16,15404775,3650,3765,4091.573705
6/4/16,15401125,6050,3350,4597.350746
5/4/16,15395075,1550,4200,3665.494048
4/4/16,15393525,4100,3825,4024.45098
3/4/16,15389425,5650,3300,4663.462121
2/4/16,15383775,1775,3615,4255.539419
1/4/16,15382000,3425,3350,4591.641791
31/3/16,15378575,3125,3310,4646.095166
30/3/16,15375450,2775,4075,3773.116564
29/3/16,15372675,5450,3745,4104.853138
28/3/16,15367225,5600,3855,3986.309987
27/3/16,15361625,1775,4435,3463.726043
26/3/16,15359850,3675,3690,4162.560976
25/3/16,15356175,5675,3325,4618.398496
24/3/16,15350500,1725,4090,3753.178484
23/3/16,15348775,3775,3610,4251.738227
22/3/16,15345000,5600,3230,4750.773994
21/3/16,15339400,1275,3560,4308.820225
20/3/16,15338125,3775,3340,4592.252994
19/3/16,15334350,3375,3050,5027.655738
18/3/16,15330975,2675,3645,4206.028807
17/3/16,15328300,4150,3440,4455.901163
16/3/16,15324150,4250,2975,5150.97479
15/3/16,15319900,2750,3195,4794.960876
14/3/16,15317150,1050,3610,4242.977839
13/3/16,15316100,3775,3710,4128.328841
12/3/16,15312325,6225,4425,3460.412429
11/3/16,15306100,4750,4580,3341.943231
10/3/16,15301350,6325,4495,3404.082314
9/3/16,15295025,1825,4435,3448.709132
8/3/16,15293200,3350,3770,4056.551724
7/3/16,15289850,5925,3300,4633.287879
6/3/16,15283925,1425,4070,3755.264128
5/3/16,15282500,3975,3690,4141.598916
4/3/16,15278525,5675,3290,4643.928571
3/3/16,15272850,1450,3645,4190.082305
2/3/16,15271400,3925,3365,4538.306092
1/3/16,15267475,3200,3135,4870.007974
29/2/16,15264275,2575,3500,4361.221429
28/2/16,15261700,4525,3405,4482.143906
27/2/16,15257175,3275,3550,4297.795775
26/2/16,15253900,3450,3650,4179.150685
25/2/16,15250450,3925,3565,4277.826087
24/2/16,15246525,3075,3415,4464.575403
23/2/16,15243450,4100,3355,4543.502235
22/2/16,15239350,2525,3685,4135.50882
21/2/16,15236825,3150,3440,4429.309593
20/2/16,15233675,5575,3520,4327.74858
19/2/16,15228100,1850,3985,3821.355082
18/2/16,15226250,4500,3830,3975.522193
17/2/16,15221750,4850,3455,4405.716353
16/2/16,15216900,2375,4115,3697.910085
15/2/16,15214525,3700,3850,3951.824675
14/2/16,15210825,5150,3675,4139
13/2/16,15205675,3175,4025,3777.807453
12/2/16,15202500,3975,4265,3564.478312
11/2/16,15198525,4125,4490,3384.97216
10/2/16,15194400,4900,4250,3575.152941
9/2/16,15189500,6275,4365,3479.839633
8/2/16,15183225,1975,4500,3374.05
7/2/16,15181250,4550,4415,3438.561721
6/2/16,15176700,4800,4560,3328.223684
5/2/16,15171900,4475,4560,3327.171053
4/2/16,15167425,7000,4470,3393.159955
3/2/16,15160425,1975,4575,3313.754098
2/2/16,15158450,4100,4390,3452.949886
1/2/16,15154350,5325,3875,3910.8
31/1/16,15149025,3550,4145,3654.770808
30/1/16,15145475,4425,4250,3563.641176
29/1/16,15141050,3325,4515,3353.499446
28/1/16,15137725,4625,4065,3723.917589
27/1/16,15133100,6650,4045,3741.18665
26/1/16,15126450,1300,4495,3365.172414
25/1/16,15125150,4325,4180,3618.456938
24/1/16,15120825,5575,3675,4114.510204
23/1/16,15115250,3050,4220,3581.812796
22/1/16,15112200,4125,3950,3825.873418
21/1/16,15108075,4025,3580,4220.132682
20/1/16,15104050,2975,3860,3912.966321
19/1/16,15101075,3725,3715,4064.892328
18/1/16,15097350,4450,3605,4187.891817
17/1/16,15092900,3400,3855,3915.149157
16/1/16,15089500,3475,3540,4262.570621
15/1/16,15086025,4225,3415,4417.576867
14/1/16,15081800,2150,3805,3963.679369
13/1/16,15079650,3825,3770,3999.907162
12/1/16,15075825,5350,3775,3993.596026
11/1/16,15070475,3300,4055,3716.516646
10/1/16,15067175,4250,4250,3545.217647
9/1/16,15062925,3550,3900,3862.288462
8/1/16,15059375,4800,3860,3901.392487
7/1/16,15054575,3600,3885,3875.05148
6/1/16,15050975,3100,4050,3716.290123
5/1/16,15047875,4375,3610,4168.386427
4/1/16,15043500,4375,3800,3958.815789
3/1/16,15039125,2600,3855,3901.199741
2/1/16,15036525,4550,3645,4125.246914
1/1/16,15031975,3375,3690,4073.705962
31/12/15,15028600,3325,3930,3824.071247
30/12/15,15025275,4600,3640,4127.822802
29/12/15,15020675,3800,4125,3641.375758
28/12/15,15016875,3100,4595,3268.090316
27/12/15,15013775,5800,4140,3626.5157
26/12/15,15007975,5675,4125,3638.29697
25/12/15,15002300,2325,4595,3264.91839
24/12/15,14999975,3725,3875,3870.96129
23/12/15,14996250,5450,3510,4272.435897
22/12/15,14990800,2200,4110,3647.396594
21/12/15,14988600,3850,3920,3823.622449
20/12/15,14984750,5325,3630,4128.030303
19/12/15,14979425,2775,4115,3640.200486
18/12/15,14976650,4000,4055,3693.378545
17/12/15,14972650,4625,4560,3283.475877
16/12/15,14968025,3550,4280,3497.202103
15/12/15,14964475,7850,4225,3541.887574
14/12/15,14956625,1375,4545,3290.786579
13/12/15,14955250,3725,4300,3477.965116
12/12/15,14951525,6225,3710,4030.060647
11/12/15,14945300,2325,4260,3508.286385
10/12/15,14942975,4900,4370,3419.44508
9/12/15,14938075,4125,3880,3850.01933
8/12/15,14933950,4275,4090,3651.332518
7/12/15,14929675,3775,3295,4531.009105
6/12/15,14925900,3375,4040,3694.529703
5/12/15,14922525,925,3775,3952.986755
4/12/15,14921600,7850,3885,3840.823681
3/12/15,14913750,2950,4660,3200.375536
2/12/15,14910800,4325,4735,3149.06019
1/12/15,14906475,7250,3950,3773.791139
30/11/15,14899225,1300,4090,3642.842298
29/11/15,14897925,3925,3725,3999.442953
28/11/15,14894000,3650,3330,4472.672673
27/11/15,14890350,2500,4275,3483.122807
26/11/15,14887850,5275,3815,3902.450852
25/11/15,14882575,6025,3885,3830.778636
24/11/15,14876550,1625,4515,3294.916944
23/11/15,14874925,4000,4090,3636.900978
22/11/15,14870925,5650,3680,4041.012228
21/11/15,14865275,3150,4315,3445.023175
20/11/15,14862125,3975,3955,3757.806574
19/11/15,14858150,4800,3630,4093.15427
18/11/15,14853350,2200,4080,3640.526961
17/11/15,14851150,4025,3810,3897.939633
16/11/15,14847125,5400,3610,4112.777008
15/11/15,14841725,2625,4190,3542.177804
14/11/15,14839100,3800,3930,3775.852417
13/11/15,14835300,5100,3735,3971.967871
12/11/15,14830200,2725,4100,3617.121951
11/11/15,14827475,4425,3900,3801.916667
10/11/15,14823050,4450,3580,4140.51676
9/11/15,14818600,2800,4085,3627.564259
8/11/15,14815800,3500,3650,4059.123288
7/11/15,14812300,5250,3505,4226.048502
6/11/15,14807050,2250,4070,3638.095823
5/11/15,14804800,3725,3810,3885.774278
4/11/15,14801075,5625,3485,4247.080344
3/11/15,14795450,2200,4190,3531.133652
2/11/15,14793250,3625,3845,3847.39922
1/11/15,14789625,5775,3540,4177.860169
31/10/15,14783850,2000,4170,3545.28777
30/10/15,14781850,4100,3795,3895.085639
29/10/15,14777750,5350,3430,4308.381924
28/10/15,14772400,1750,4235,3488.170012
27/10/15,14770650,3950,3745,3944.098798
26/10/15,14766700,6025,3370,4381.810089
25/10/15,14760675,1650,4345,3397.163406
24/10/15,14759025,3475,3785,3899.346103
23/10/15,14755550,6625,3305,4464.614221
22/10/15,14748925,1150,3610,4085.574792
21/10/15,14747775,3625,3690,3996.686992
20/10/15,14744150,3175,2420,6092.623967
19/10/15,14740975,3875,2905,5074.345955
18/10/15,14737100,275,3700,3983
17/10/15,14736825,3575,2975,4953.554622
16/10/15,14733250,7600,3015,4886.650083
15/10/15,14725650,-450,4555,3232.854007
14/10/15,14726100,4075,3675,4007.102041
13/10/15,14722025,7975,2855,5156.576182
12/10/15,14714050,-825,4730,3110.792812
11/10/15,14714875,3500,3625,4059.275862
10/10/15,14711375,8925,2695,5458.766234
9/10/15,14702450,-1450,3545,4147.376587
8/10/15,14703900,3325,4115,3573.244228
7/10/15,14700575,3425,2480,5927.65121
6/10/15,14697150,6350,3510,4187.222222
5/10/15,14690800,750,4270,3440.468384
4/10/15,14690050,3700,3675,3997.292517
3/10/15,14686350,7125,3030,4846.980198
2/10/15,14679225,450,4500,3262.05
1/10/15,14678775,3125,3685,3983.385346
30/9/15,14675650,8100,3125,4696.208
29/9/15,14667550,-375,4570,3209.52954
28/9/15,14667925,4325,4585,3199.111232
27/9/15,14663600,7675,3775,3884.397351
26/9/15,14655925,3200,4760,3078.97584
25/9/15,14652725,4050,4460,3285.36435
24/9/15,14648675,4550,3725,3932.530201
23/9/15,14644125,2825,4040,3624.783416
22/9/15,14641300,4000,3535,4141.810467
21/9/15,14637300,4775,3285,4455.799087
20/9/15,14632525,1525,3440,4253.640988
19/9/15,14631000,3300,3300,4433.636364
18/9/15,14627700,3600,3135,4665.933014
17/9/15,14624100,3300,3645,4012.098765
16/9/15,14620800,3950,3680,3973.043478
15/9/15,14616850,4075,3760,3887.460106
14/9/15,14612775,3475,3780,3865.813492
13/9/15,14609300,4000,3870,3775.01292
12/9/15,14605300,3400,3885,3759.407979
11/9/15,14601900,4400,3895,3748.883184
10/9/15,14597500,4150,3865,3776.843467
9/9/15,14593350,3525,3790,3850.488127
8/9/15,14589825,3850,3705,3937.874494
7/9/15,14585975,3025,3815,3823.322412
6/9/15,14582950,3975,3685,3957.381275
5/9/15,14578975,4700,3670,3972.472752
4/9/15,14574275,2875,4050,3598.58642
3/9/15,14571400,3775,3800,3834.578947
2/9/15,14567625,4925,3655,3985.670315
1/9/15,14562700,2725,4130,3526.077482
31/8/15,14559975,3975,3870,3762.267442
30/8/15,14556000,5250,3630,4009.917355
29/8/15,14550750,2475,4215,3452.135231
28/8/15,14548275,3725,3810,3818.444882
27/8/15,14544550,5650,3450,4215.811594
26/8/15,14538900,1950,3740,3887.406417
25/8/15,14536950,3450,3440,4225.857558
24/8/15,14533500,3925,3315,4384.162896
23/8/15,14529575,2225,4255,3414.706228
22/8/15,14527350,5025,3780,3843.214286
21/8/15,14522325,6650,3755,3867.463382
20/8/15,14515675,1075,4035,3597.44114
19/8/15,14514600,3800,3675,3949.55102
18/8/15,14510800,3625,2420,5996.198347
17/8/15,14507175,3225,2940,4934.413265
16/8/15,14503950,375,3695,3925.290934
15/8/15,14503575,3675,2795,5189.11449
14/8/15,14499900,7575,2895,5008.601036
13/8/15,14492325,-875,4545,3188.630363
12/8/15,14493200,3725,3545,4088.349788
11/8/15,14489475,8625,2905,4987.771084
10/8/15,14480850,-1325,4770,3035.81761
9/8/15,14482175,4375,3795,3816.119895
8/8/15,14477800,8450,2780,5207.841727
7/8/15,14469350,-1150,4880,2965.030738
6/8/15,14470500,3550,3500,4134.428571
5/8/15,14466950,9175,2530,5718.162055
4/8/15,14457775,-2525,3495,4136.702432
3/8/15,14460300,3600,4160,3476.033654
2/8/15,14456700,3675,2555,5658.199609
1/8/15,14453025,6875,3755,3849.007989
31/7/15,14446150,1150,4430,3260.981941
30/7/15,14445000,3475,3730,3872.654155
29/7/15,14441525,6975,3065,4711.75367
28/7/15,14434550,175,4450,3243.719101
27/7/15,14434375,3550,3605,4003.987517
26/7/15,14430825,8075,2975,4850.697479
25/7/15,14422750,-750,4715,3058.907741
24/7/15,14423500,3825,3815,3780.733945
23/7/15,14419675,8875,2935,4913.006814
22/7/15,14410800,-950,4865,2962.137718
21/7/15,14411750,3675,3740,3853.409091
20/7/15,14408075,8900,2680,5376.147388
19/7/15,14399175,-1800,4815,2990.482866
18/7/15,14400975,3575,3655,3940.075239
17/7/15,14397400,9725,2555,5634.990215
16/7/15,14387675,-2125,4925,2921.35533
15/7/15,14389800,3400,3665,3926.27558
14/7/15,14386400,10050,2445,5884.00818
13/7/15,14376350,-2725,3560,4038.300562
